ID;xFeet;yFeet;demand
1792;264620;2403575;8
179;264642;2441541;8
892;264701;2407409;4
954;264802;2409386;46
1965;264968;2412573;3
640;265046;2412059;8
774;265051;2412518;6
1789;265291;2403592;2
2068;265295;2411458;4
839;265319;2410289;2
862;265329;2410738;6
876;265329;2410722;6
1523;265330;2410683;6
668;265405;2403595;8
23;265432;2449128;8
224;265439;2449129;4
638;265664;2412110;4
735;265765;2418862;24
736;265809;2417161;12
852;265878;2411942;4
1578;266017;2420509;8
779;266061;2420509;6
656;266070;2404811;8
907;266216;2411717;48
803;266643;2403626;2
706;266656;2403646;6
1249;266902;2411284;2
720;266914;2411276;4
742;267107;2403435;12
1220;250480;2463462;8
1312;257212;2465361;16
1892;248153;2463267;8
1907;246959.31;2486083.62;2
61;289743;2300632;4
90;284634;2299461;2
108;290581;2311557;2
273;280458;2301683;3
274;290089;2297393;8
275;294379;2295777;2
277;291826;2328058;6
278;290093;2296549;2
279;290609.69;2301622.18;6
280;273493;2293926;4
281;289212;2304565;8
314;278092;2292923;4
315;291733;2298908;2
322;301578;2293022;6
324;292595;2294941;6
325;285871;2298998;8
330;290089;2297393;2
333;288769;2295884;6
336;289432;2295048;2
337;277245;2296244;4
338;290082;2300189;2
344;295117;2298293;4
347;289099;2316316;2
348;292869;2291846;6
350;291195;2316218;8
351;294301;2304262;8
438;280214;2294015;2
460;300731;2306537;2
468;296777;2299021;3
475;267942;2305362;2
477;288587;2297974;8
484;293912;2296115;6
485;287143;2298517;2
486;273763;2298500;4
492;283904;2299743;4
499;299305;2287574;2
500;284634;2299461;3
509;299305;2287568;2
516;284634;2299461;6
518;286004;2299295;12
547;284476;2301571;2
552;284634;2299461;8
896;300142;2332856;20
1052;292735;2326432;8
1053;301393;2330004;8
1054;305635;2331202;3
1055;296110;2326893;4
1056;306644;2330657;8
1057;293066;2326354;3
1058;292120;2325922;20
1059;293958;2325904;3
1060;294369;2328076;14
1061;294215;2327715;8
1062;293086;2326327;3
1063;303556;2331107;8
1064;293360;2325945;6
1066;304802;2330206;8
1067;303805;2327576;6
1068;292568;2327046;3
1069;303381;2331647;6
1070;300543;2330983;4
1071;300859;2330640;8
1072;292085;2327326;16
1073;303766;2327586;3
1074;293109;2326294;6
1075;304365;2329121;31
1076;293203;2327115;52
1077;301670;2329647;8
1078;303556;2331107;6
1079;294215;2327715;3
1080;303432;2330477;4
1081;293495;2324975;6
1082;292914;2326192;8
1083;302889;2332768;8
1085;293465;2324987;8
1086;299345;2330879;6
1222;290146;2291641;2
1271;293125;2326272;3
1328;289053;2318628;8
1340;293255;2326092;6
1352;293246;2296198;4
1357;286013;2300208;8
1379;301702;2330275;8
1397;307074;2331460;4
1413;289217;2303888;6
1424;289145;2312622;3
1454;293652;2296054;4
1457;305612;2326438;8
1473;292356;2327342;8
1487;284462;2299513;4
1568;300845;2330626;2
1694;305637;2326401;6
1696;299787;2331920;2
1701;310859;2331942;12
1704;289206;2302726;4
1711;303762;2327591;6
1747;285620;2299094;4
1762;291657;2298249;4
1767;299377;2332489;8
1768;290089;2297393;2
1847;292976;2320588;8
1849;303805;2327576;4
1850;292496;2327147;8
1851;303213;2330262;4
1852;303556;2331108;3
1853;295175;2326127;4
1854;292122;2325889;2
1872;300813;2329548;8
1896;294131;2324522;8
1926;292605;2295886;8
1959;293029.09;2324784.42;6
1974;294354;2327548;12
1989;290737.85;2301611.54;6
1999;289329;2290678;4
2047;296777;2299021;2
2053;306011;2331587;3
2092;268057;2301745;3
47;312124;2358224;8
67;307027;2356072;30
74;296778;2396809;12
82;270901;2364325;48
102;280109;2363117;2
135;289777;2362380;2
141;278793;2365324;16
143;278545;2364913;28
231;273408;2366219;8
237;282539;2368706;6
239;281403;2366238;34
249;283228;2370224;6
251;273184;2365987;6
264;312144;2359556;8
269;291323;2361901;8
316;312103;2357912;6
317;311495;2359078;8
319;309705;2353951;6
320;310986;2358704;2
321;311036;2358705;4
323;287890;2360961;4
326;311238;2357619;4
331;305967;2372629;6
332;310054;2358682;6
413;304991;2368161;36
414;311266;2362352;4
416;309363;2370906;4
417;309620;2367441;4
418;308776;2372924;2
419;311244;2365035;4
420;310196;2375046;4
421;308289;2366283;6
422;308194;2366380;2
423;308194;2372624;6
424;305081;2368631;16
425;304764;2367713;4
426;311022;2362515;4
427;311416.46;2361073.55;4
428;302917;2367133;6
429;309575;2367736;8
430;303454;2367191;4
431;306365;2365630;32
432;311503;2362165;2
433;306854;2365754;4
434;310450.73;2362480.49;6
445;304212;2366957;16
457;308569;2366274;6
463;309032;2371251;8
466;308225;2366096;4
467;291129;2361491;8
469;311490;2362150;16
478;310944;2363202;4
483;305830;2365538;4
490;306347;2365646;6
493;296626;2387783;6
494;296626;2387783;6
496;309180;2358653;6
497;311020;2358705;2
501;311035;2362530;2
502;311266;2362352;4
504;287197;2361413;8
512;287007;2361431;8
515;306321;2358485;4
519;296626;2387783;6
527;311740;2361976;4
534;309309;2369461;10
540;308908;2372096;6
548;309308;2369472;4
555;309545;2367923;6
556;272051;2357721;6
564;309174;2372950;6
568;308943;2371851;14
569;303116;2367148;6
575;300908;2367365;14
583;307722;2354724;6
590;309208;2372953;8
593;307249;2365818;6
595;309793;2369325;2
602;272181;2365313;2
613;271794;2364969;30
628;280740;2398249;30
631;308596;2375934;8
633;277065;2400675;12
636;276132;2394540;6
661;271910;2399037;4
663;284410;2377362;4
666;299229;2370429;2
675;283541;2380678;6
708;276619;2401245;16
729;270359;2398517;12
752;273684;2396369;6
784;285318;2375660;4
785;277387;2400266;12
793;294040;2364851;8
837;298953;2367958;8
868;272144;2398178;4
900;272365;2365445;4
955;299033;2367953;32
965;270790;2397884;30
982;285329;2376376;8
984;288166;2375777;4
994;270863;2364298;32
1002;277370;2398269;20
1012;290219;2393966;8
1022;272169;2397931;8
1027;283503;2392698;6
1030;271523;2398157;6
1041;277396;2396410;4
1047;269547;2397842;8
1048;269547;2397842;6
1228;279653;2367878;6
1229;288090;2362473;14
1230;276196;2365285;8
1231;274571;2381605;6
1232;283298;2372513;14
1233;284488;2373147;40
1234;281189;2377898;6
1235;297716.79;2387753.67;4
1236;309569;2367767;2
1239;275336;2368759;12
1247;309544;2367931;8
1248;279098;2364252;8
1259;308895;2366442;2
1260;278791;2364518;6
1267;283871;2371598;12
1270;283503;2392698;6
1283;279940;2363755;6
1284;279170;2372145;6
1297;278011;2362278;8
1303;277899;2362157;8
1304;273313;2371460;8
1309;309466;2367020;8
1315;290219;2393966;4
1322;288209.77;2398465.28;8
1325;281319;2366261;12
1330;268419;2397861;6
1331;271998;2397082;6
1334;277899;2362157;8
1354;267558;2364316;16
1356;277740;2365865;32
1361;282578;2370871;6
1387;308907;2372105;4
1392;286053;2360964;6
1395;289327;2362003;8
1402;304910;2366016;8
1418;268791;2397851;6
1419;272383;2365459;6
1426;290104;2362619;2
1427;290104;2362619;8
1428;290104;2362619;8
1431;290104;2362619;4
1432;290104;2362619;24
1440;311231;2360451;4
1444;290220;2394981;3
1446;280652;2364783;6
1448;294040;2364851;12
1464;272575;2381981;8
1472;290109;2398738;3
1482;300936;2367348;15
1497;277396;2396410;2
1501;283236;2370241;8
1505;280676;2364835;20
1553;296732;2398749;8
1569;273295;2357575;16
1647;272003;2357702;8
1648;311292;2360143;8
1677;283837;2369571;16
1698;311037.37;2358701.19;2
1710;307350.94;2358649;8
1712;278603;2364748;8
1738;282365;2392529;6
1745;311839;2358412;6
1746;294088;2362901;8
1756;311416.46;2361835.23;6
1757;308806;2372794;8
1758;307250;2365819;8
1761;309069;2366622;8
1765;296626;2387783;6
1766;296626;2387783;2
1770;311288;2359468;6
1772;309301;2369517;8
1773;311293;2360141;8
1778;283236;2370241;8
1790;277395;2400255;2
1803;297813;2367955;4
1838;268340;2397863;4
1839;268281;2397865;8
1841;268321;2397864;8
1844;276944;2400117;6
1882;274531;2373543;6
1893;287440;2377213;2
1911;282486;2370719;6
1927;274764;2398259;8
1948;304936;2365944;8
1956;283837;2371737;8
1970;279948;2363664;8
1992;304936;2365944;6
2000;272763;2366474;3
2021;308908;2372096;6
2024;268967;2397846;16
2043;283503;2392698;4
2055;279467;2363804;2
2061;310103;2352784;6
2073;291187;2362901;8
2074;270029;2398108;8
2079;309037;2371220;4
2085;268419;2397861;12
2086;311351;2359794;8
16;277523;2446682;6
45;312109;2447348;12
50;307476;2433958;2
76;276922;2409415;56
80;278690;2443598;8
88;277563;2445033;8
105;298733;2459897;6
110;267995;2410531;6
117;307546;2441821;8
130;274940;2420108;8
133;268709;2411899;8
134;278690;2443598;8
151;277689;2453268;6
157;278084;2416064;8
168;277504;2447410;8
188;274777;2450370;6
203;271262;2444911;39
220;277960;2444967;8
601;305785;2436218;6
603;283296;2436875;6
608;278010;2403082;8
614;306940;2439305;2
618;304138;2417475;16
621;306982;2440063;30
623;283296;2436875;16
635;277627;2403059;4
698;268639;2403699;4
711;272784;2404317;52
712;274842;2404453;48
718;271367;2403780;32
765;268447;2417502;20
775;278059;2403083;6
786;267995;2410556;12
787;278010;2403082;8
792;273336;2403516;84
800;268510;2410211;36
806;267678;2418014;8
825;267698;2414508;8
840;269401;2413096;24
841;268471;2412066;28
845;267943;2407968;4
856;277905;2403060;4
858;275580;2403015;8
874;270829;2403765;6
875;276914;2403026;4
885;271386;2404838;4
887;278050;2403064;6
888;269766;2409388;8
905;275482;2402837;2
940;271384;2409557;6
945;278021;2403063;4
951;278702;2403080;4
952;271525;2409561;3
971;267556;2410848;6
974;275090;2450431;12
975;278457;2442993;6
979;274476;2443674;16
981;277965;2442518;6
985;279251;2443669;4
1011;268082;2404240;8
1023;271586;2403806;4
1036;268716;2413927;28
1037;274903;2402996;8
1042;311776.15;2447385.63;4
1045;275276;2403316;8
1223;278475;2403085;6
1266;271111;2446817;4
1279;275966;2402103;4
1280;306891.04;2451903.92;8
1353;274496;2442373;4
1360;268050;2410102;2
1400;302198;2417420;16
1411;278096;2434219;24
1435;275676;2409646;4
1461;268057;2410129;6
1462;278269;2408543;4
1479;278421;2403385;4
1641;280593;2442389;6
1668;278401;2406701;8
1669;303298;2459909;3
1705;270967;2442933;2
1708;271957;2443218;6
1718;270543;2436484;8
1729;274800;2446913;4
1801;268710;2411937;4
1809;269607;2403729;6
1810;267624;2410779;4
1816;289422;2411077;6
1826;279451;2403098;6
1831;277563;2445014;4
1832;269808;2446802;2
1833;283268;2436884;4
1834;278757;2442911;2
1888;291549;2452177;8
1929;272256;2403827;6
1949;278005;2412471;6
1966;272982;2446879;4
1995;279580;2443453;4
2006;274455;2449240;2
2015;278145;2415073;8
2018;306942;2439321;2
2030;301174;2459817;8
2048;274947;2402997;4
2057;270596;2406101;4
1288;296532;2488157;16
1289;297714;2493558;16
1290;301382;2482009;8
1291;296593;2477475;16
1292;292082;2504474;8
1293;296532;2488150;52
1294;302277;2499244;8
1310;274405;2476513;16
1311;275152;2475134;16
1385;299710;2497231;8
1664;308116;2470150;4
1685;278790;2478730;6
1962;278953;2478814;3
1969;309418;2497182;4
1988;277067;2477843;6
1156;299973.9;2539610.51;3
334;349399;2272164;4
2072;315583;2219546;8
349;337145;2289420;4
495;329320;2283473;4
539;338058;2282678;8
1391;352562;2297656;24
1475;316077;2333069;4
1503;316077;2333069;6
71;316567;2349536;2
247;319716;2343501;6
318;315882.71;2353626.96;16
353;317407;2347917;8
415;312544;2369901;8
453;320536;2349365;8
454;319619;2343703;8
455;312475;2357206;4
472;312279;2357530;2
586;312765;2356666;6
1084;343821;2342345;6
1347;343825;2342358;6
1401;312225;2369641;8
1449;325291;2347885;6
1848;343826;2342365;3
40;333258;2433467;16
48;322858;2453945;16
56;315590;2442460;4
62;318026;2454049;12
63;348816;2461230;8
78;343946;2423925;8
81;327394;2442133;12
92;330118;2456558;16
106;324081;2445359;16
116;348739;2460710;6
137;334317;2440274;24
145;318421;2442541;8
147;343543;2442570;6
149;318438;2442541;6
154;324311;2438587;6
159;333902;2418797;16
160;333902;2418797;16
167;331794;2431091;6
169;349063;2462207;4
173;336534;2439633;24
177;322513;2433337;22
178;328528;2439241;6
180;346903;2452837;8
229;332994;2432965;6
235;324114;2444646;8
255;332838;2432868;4
257;314915;2434326;78
258;323625;2422852;8
604;343543;2442570;4
605;331608;2430825;8
606;323722;2454886;4
607;324321;2434528;6
611;330739;2446724;4
612;324386;2451921;12
616;318245;2453821;16
619;328491;2442450;4
622;331919;2431511;3
910;324283;2440402;6
913;320618;2434968;8
914;322697;2432121;8
916;325596;2433713;6
1224;339955;2438518;8
1265;322821;2454336;6
1298;323074;2455012;8
1336;330412;2427616;4
1350;323089;2452023;8
1460;348720;2460787;8
1466;328550;2438590;16
1467;322815;2454961;8
1485;332024;2431561;6
1496;328326;2442244;8
1504;334780;2435480;2
1511;324263;2440424;8
1630;336109;2434776;16
1636;337056;2437278;8
1646;324264;2440409;4
1676;333328;2433438;4
1690;322840;2454136;16
1695;339453;2409778;4
1724;332565;2450299;4
1776;330829.84;2424382.08;4
1777;324744;2455150;6
1780;328512;2441418;4
1782;343543;2442570;2
1783;329502;2434282;4
1820;326802;2442110;6
1886;323632;2447963;6
1891;324397;2433125;8
1952;330426;2448421;8
2005;347353;2454471;6
2083;333200;2433254;4
119;349912.2;2470682.26;6
120;349912.2;2470682.26;6
121;349912.2;2470682.26;6
122;349912.2;2470682.26;6
123;349912.2;2470682.26;6
124;349926.63;2470668.19;8
125;349912.2;2470682.26;6
1416;349912.2;2470682.26;6
1655;351333.33;2470897.67;6
1984;349886;2470919;8
1110;350275;2543145;2
1111;351480;2543397;2
1112;351977;2542498;2
1113;353502;2543988;6
1114;350275;2543145;2
1115;351115;2541767;4
1116;348378;2540752;2
1117;350015;2546503;4
1118;350569;2542635;4
1119;350275;2543145;2
1120;348378;2540752;4
1121;350877;2542109;2
1122;348378;2540752;2
1123;349935;2545406;2
1124;350275;2543145;2
1125;348378;2540752;2
1126;348378;2540752;2
1127;349083;2548091;6
1128;351517;2543617;4
1129;348378;2540752;2
1130;348378;2540752;2
1131;351818;2540532;18
1132;352462;2540907;2
1133;348378;2540752;2
1134;350275;2543145;2
1135;350275;2543145;12
1136;350587;2542118;4
1137;350275;2543145;3
1138;351503;2542533;4
1139;352669;2546287;24
1140;351817;2543501;4
1141;349584;2547284;16
1142;348378;2540752;4
1143;348378;2540752;6
1144;348378;2540752;6
1145;351345;2542799;6
1146;352058;2542639;4
1147;348378;2540752;6
1148;350889;2541830;3
1149;352376;2542845;4
1150;351508;2542525;4
1151;348378;2540752;4
1152;348378;2540752;12
1153;351909;2543326;4
1154;351817;2543501;2
1155;348378;2540752;6
1157;351643;2540825;8
1158;350587;2542118;4
1159;350587;2542118;12
1160;350059;2548235;8
1165;352265;2539789;40
1166;348378;2540752;2
1167;348378;2540752;2
1168;348378;2540752;2
1172;349744.03;2544056.41;2
1175;351362;2542808;2
1176;349521;2547396;2
1177;352265;2539789;32
1178;350955;2543450;6
1179;348378;2540752;2
1180;350275;2543145;8
1181;348928;2548373;2
1182;350275;2543145;4
1185;346662;2539068;2
1217;351089;2541772;6
1254;348378;2540752;2
1412;350587;2542118;6
1420;351480;2543397;2
1463;345787.72;2530580.08;8
1491;350587;2542118;2
1656;351083;2544666;2
1673;348378;2540752;8
1860;348378;2540752;2
1861;348378;2540752;2
1862;352175;2539916;2
1863;348378;2540752;6
1864;348378;2540752;8
1865;351800;2543492;4
1866;350275;2543145;6
1867;351610;2543059;3
1868;351148;2543169;2
1874;350454;2545703;4
1878;348378;2540752;2
1955;348378;2540752;2
1977;351463.57;2542593.7;2
11;373765;2259257;26
36;374182;2260293;8
37;374511;2268622;8
49;388162;2274196;3
54;373381;2261932;3
55;373382;2261930;8
58;383240;2271343;6
59;372616;2263395;6
174;376980.96;2272730.27;8
176;392259;2277022;2
266;377542.27;2272861.83;8
267;377542.27;2272861.83;4
268;379243.72;2273317.89;8
283;378604.64;2273121.19;6
284;392234;2275630;8
285;392054;2276252;32
286;381013;2272657;8
287;372346;2262672;8
288;370950;2257481;8
289;371855;2261846;4
290;384308;2272302;8
291;364590;2266981;4
292;391850;2274997;6
293;385098;2274455;2
294;389490;2276777;4
295;396138;2277599;6
296;390504;2272465;8
297;375088;2261631;2
298;378924;2271132;32
299;373438;2261958;4
300;371242;2269502;4
301;369301;2256378;16
302;383562;2274629;8
303;378070;2268010;32
304;369929;2256805;12
305;376307;2261021;16
306;360339;2253682;30
307;372543;2263713;6
308;385422;2272127;6
309;370631;2258280;24
310;369089;2257761;2
311;377077.44;2272752.2;2
312;385664;2271411;8
313;377896;2262013;8
436;391172;2277215;16
448;365012;2267151;16
450;361068;2251834;16
461;384013;2274116;4
476;382388;2265172;16
481;371860;2267887;8
482;376678;2261300;8
488;364590;2266981;24
503;376293;2262262;2
505;368316;2255699;20
506;392461;2276405;18
511;372745;2260007;24
517;360502;2252639;32
520;377757;2272865;6
550;387795;2269578;6
562;381262.3;2273949.82;8
563;365941;2254043;12
570;380147;2265922;8
571;385621;2268982;8
1216;391868;2275004;12
1299;371947;2262480;16
1307;390773;2272844;6
1313;371863;2267888;8
1335;391557;2273912;6
1337;385317.19;2275602.56;8
1359;380146;2265922;4
1376;366878;2254686;3
1421;390886;2273729;8
1453;391358;2273676;8
1455;385665;2273917;6
1458;373101;2262660;6
1477;386914;2268743;8
1490;371595;2259179;24
1498;374850;2268836;2
1640;384634;2266959;2
1740;385494;2273181;6
1741;385890;2269935;6
1742;385656;2273935;8
1743;373168;2264043;4
1744;386266;2268184;6
1763;391753;2275306;6
1887;391557;2273912;8
1894;378089;2271217;8
1909;372752;2263106;8
1912;389668;2271307;3
1981;382477;2274356;8
2001;377952;2270993;6
2039;390620;2277117;8
2067;372353;2258356;8
2069;391228;2273927;8
442;391860.12;2281823.18;12
1405;391913.13;2283860.63;8
617;374239;2464277;4
1087;397926;2583854;4
1088;397926;2583854;4
1089;397926;2583854;6
1090;397926;2583854;8
1091;402053;2545487;8
1092;397926;2583854;8
1093;382587;2548271;8
1094;397926;2583854;8
1095;398016.03;2583838.75;4
1096;397926;2583854;16
1097;382863;2553391;16
1098;395305;2563748;4
1099;393944;2560783;16
1100;388772.37;2556834.18;4
1101;383570;2549775;16
1102;381930;2552284;6
1103;402053;2545487;4
1104;397926;2583854;4
1105;397926;2583854;4
1106;397926;2583854;6
1107;402053;2545487;4
1108;402053;2545487;12
1109;395174;2547252;2
1161;393933;2560766;2
1162;397063.94;2546327.28;2
1163;397926;2583854;8
1164;400057;2538985;4
1169;397926;2583854;2
1170;386756.58;2542305.19;2
1171;397926;2583854;6
1173;397926;2583854;8
1174;390708;2559015;8
1183;390600;2554017;2
1184;397926;2583854;3
1214;383570;2549775;2
1438;396920;2546641;4
1661;357616;2554906;18
1855;380368;2551125;4
1856;397926;2583854;4
1857;393933;2560766;2
1858;397926;2583854;4
1859;393933;2560766;8
1869;397926;2583854;4
1870;395792;2547651;4
1871;397926;2583854;4
1960;397926;2583854;4
1968;381989;2552096;6
2038;384746;2548318;4
2091;378436;2545169;2
